,genres
1762,['western']
1763,['documentation']
1764,"['drama', 'thriller']"
1765,"['western', 'drama', 'action']"
1766,['drama']
1767,"['western', 'action', 'comedy', 'music']"
1768,"['comedy', 'crime']"
1769,['action']
1770,['drama']
1771,['drama']
1772,['drama']
1773,[]
1774,['drama']
1775,['western']
1776,['drama']
1777,['drama']
1778,"['thriller', 'crime', 'drama']"
1779,['drama']
1780,"['romance', 'music', 'drama']"
1781,['western']
1782,['western']
1783,['western']
1784,"['scifi', 'comedy', 'fantasy']"
1785,[]
1786,"['drama', 'family']"
1787,"['comedy', 'crime', 'romance']"
1788,"['western', 'history', 'drama']"
1789,['western']
1790,[]
1791,['drama']
1792,"['drama', 'romance', 'family']"
1793,"['western', 'action']"
1794,"['action', 'drama']"
1795,['drama']
1796,['documentation']
1797,"['action', 'drama']"
1798,['western']
1799,"['western', 'action']"
1800,"['music', 'comedy']"
1801,"['western', 'romance']"
1802,"['action', 'drama']"
1803,"['drama', 'family']"
1804,[]
1805,[]
1806,"['western', 'music', 'action']"
1807,[]
1808,['drama']
1809,"['western', 'crime', 'music', 'action']"
1810,['comedy']
1811,"['music', 'comedy']"
1812,['drama']
1813,['comedy']
1814,"['thriller', 'action', 'scifi']"
1815,"['fantasy', 'family', 'sport', 'drama', 'european']"
1816,"['romance', 'sport', 'comedy']"
1817,"['drama', 'comedy']"
1818,"['drama', 'romance', 'comedy']"
1819,"['thriller', 'action', 'crime', 'drama']"
1820,"['action', 'drama', 'war']"
1821,"['drama', 'sport']"
1822,"['comedy', 'crime']"
1823,"['romance', 'comedy']"
1824,"['comedy', 'horror', 'thriller', 'family', 'scifi']"
1825,"['comedy', 'family', 'european']"
1826,"['scifi', 'comedy', 'music', 'romance']"
1827,"['thriller', 'crime', 'drama']"
1828,"['thriller', 'horror']"
1829,"['comedy', 'crime']"
1830,"['drama', 'action', 'sport']"
1831,"['comedy', 'drama', 'war']"
1832,"['drama', 'comedy']"
1833,"['action', 'scifi', 'family', 'fantasy', 'animation']"
1834,"['fantasy', 'action']"
1835,[]
1836,['family']
1837,['comedy']
1838,"['family', 'comedy', 'music', 'action', 'animation', 'fantasy', 'drama']"
1839,"['horror', 'thriller']"
1840,"['action', 'drama', 'crime', 'romance']"
1841,"['war', 'drama']"
1842,"['crime', 'thriller', 'action', 'drama']"
1843,"['drama', 'war']"
1844,"['drama', 'comedy', 'romance']"
1845,"['thriller', 'action', 'crime']"
1846,"['fantasy', 'action', 'comedy']"
1847,"['romance', 'drama', 'european']"
1848,['drama']
1849,"['drama', 'crime']"
1850,"['horror', 'fantasy', 'comedy']"
1851,"['drama', 'music']"
1852,"['action', 'fantasy']"
1853,"['drama', 'comedy']"
1854,"['drama', 'romance']"
1855,"['war', 'action', 'crime', 'drama', 'european']"
1856,"['fantasy', 'comedy', 'romance']"
1857,"['animation', 'scifi', 'action', 'family', 'fantasy']"
1858,"['horror', 'fantasy', 'comedy']"
1859,"['crime', 'drama']"
1860,"['family', 'comedy', 'romance']"
1861,"['drama', 'music', 'romance']"
1862,"['horror', 'thriller']"
1863,"['scifi', 'family', 'animation']"
1864,['horror']
1865,"['thriller', 'crime', 'drama']"
1866,"['romance', 'comedy', 'drama']"
1867,"['drama', 'war']"
1868,"['drama', 'crime']"
1869,"['drama', 'crime', 'thriller']"
1870,['comedy']
1871,"['action', 'drama', 'family', 'fantasy', 'horror', 'european']"
1872,"['drama', 'thriller', 'war', 'action']"
1873,"['animation', 'comedy', 'family']"
1874,['horror']
1875,"['crime', 'action', 'comedy']"
1876,['comedy']
1877,"['comedy', 'music', 'romance']"
1878,"['drama', 'thriller', 'crime', 'comedy']"
1879,"['scifi', 'horror']"
1880,"['war', 'comedy', 'history']"
1881,['comedy']
1882,['drama']
1883,['horror']
1884,"['action', 'fantasy', 'thriller']"
1885,"['drama', 'action', 'crime', 'thriller', 'scifi', 'european']"
1886,"['horror', 'thriller', 'scifi']"
1887,"['action', 'crime', 'drama', 'sport']"
1888,"['drama', 'action', 'romance']"
1889,['comedy']
1890,"['thriller', 'drama', 'action', 'crime', 'scifi', 'european']"
1891,"['fantasy', 'thriller', 'action']"
1892,"['comedy', 'horror']"
1893,"['drama', 'action', 'comedy']"
1894,['thriller']
1895,"['thriller', 'drama']"
1896,"['comedy', 'sport']"
1897,"['action', 'drama', 'thriller']"
1898,"['western', 'action', 'crime', 'drama', 'romance', 'thriller']"
1899,"['fantasy', 'animation', 'comedy', 'family', 'drama']"
1900,"['scifi', 'action', 'drama']"
1901,"['drama', 'comedy', 'romance']"
1902,"['comedy', 'family', 'animation', 'european']"
1903,"['drama', 'romance']"
1904,"['comedy', 'horror', 'fantasy']"
1905,"['comedy', 'drama', 'family', 'western']"
1906,['horror']
1907,"['fantasy', 'romance', 'comedy', 'action', 'horror']"
1908,"['comedy', 'drama', 'crime']"
1909,"['thriller', 'action', 'comedy', 'crime', 'drama']"
1910,"['drama', 'european', 'family']"
1911,[]
1912,"['comedy', 'drama', 'crime']"
1913,"['horror', 'thriller']"
1914,"['comedy', 'romance', 'action', 'horror']"
1915,['action']
1916,"['comedy', 'animation', 'family', 'crime', 'european']"
1917,"['comedy', 'romance']"
1918,"['animation', 'family', 'fantasy', 'scifi']"
1919,['comedy']
1920,"['comedy', 'thriller', 'crime']"
1921,"['thriller', 'horror', 'scifi', 'action', 'european']"
1922,"['romance', 'comedy']"
1923,"['scifi', 'fantasy']"
1924,['comedy']
1925,"['action', 'fantasy', 'scifi', 'european']"
1926,"['romance', 'drama']"
1927,"['comedy', 'romance']"
1928,"['war', 'drama']"
1929,"['crime', 'thriller', 'drama']"
1930,"['fantasy', 'horror', 'comedy']"
1931,"['thriller', 'drama', 'crime']"
1932,"['crime', 'thriller', 'drama', 'action']"
1933,['comedy']
1934,"['thriller', 'drama', 'crime']"
1935,"['fantasy', 'comedy', 'romance']"
1936,"['animation', 'comedy', 'drama', 'family', 'fantasy']"
1937,"['action', 'scifi', 'thriller', 'european']"
1938,['comedy']
1939,"['fantasy', 'romance', 'family', 'european']"
1940,"['scifi', 'horror', 'thriller', 'action']"
1941,"['drama', 'war']"
1942,"['comedy', 'scifi', 'horror', 'music']"
1943,"['action', 'fantasy', 'horror', 'animation']"
1944,"['scifi', 'fantasy']"
1945,"['action', 'war', 'drama']"
1946,"['animation', 'family', 'fantasy']"
1947,['comedy']
1948,"['drama', 'action', 'thriller', 'crime']"
1949,['western']
1950,"['documentation', 'music']"
1951,"['drama', 'comedy', 'thriller', 'crime']"
1952,['western']
1953,"['drama', 'war', 'history']"
1954,"['scifi', 'thriller']"
1955,"['music', 'comedy']"
1956,"['thriller', 'crime', 'drama']"
1957,"['horror', 'thriller', 'drama', 'fantasy']"
1958,"['romance', 'drama', 'comedy']"
1959,"['comedy', 'documentation']"
1960,['drama']
1961,"['drama', 'romance']"
1962,['horror']
1963,"['thriller', 'action', 'crime']"
1964,"['drama', 'music']"
1965,"['comedy', 'drama', 'european']"
1966,"['romance', 'comedy']"
1967,"['scifi', 'horror']"
1968,['horror']
1969,"['comedy', 'family']"
1970,"['drama', 'thriller', 'sport', 'european']"
1971,"['thriller', 'drama', 'action']"
1972,"['romance', 'fantasy', 'family']"
1973,"['comedy', 'drama']"
1974,"['thriller', 'crime', 'drama']"
1975,['western']
1976,"['crime', 'drama', 'thriller', 'action']"
1977,"['thriller', 'horror']"
1978,"['crime', 'horror', 'thriller']"
1979,"['drama', 'horror', 'thriller']"
1980,"['horror', 'thriller', 'crime', 'fantasy']"
1981,"['action', 'drama']"
1982,"['music', 'comedy']"
1983,"['drama', 'crime', 'thriller', 'action', 'european']"
1984,"['thriller', 'scifi', 'action', 'european']"
1985,"['drama', 'romance']"
1986,['comedy']
1987,"['drama', 'comedy', 'romance']"
1988,"['thriller', 'romance', 'crime']"
1989,"['thriller', 'drama', 'scifi', 'western']"
1990,"['scifi', 'action', 'thriller']"
1991,['drama']
1992,['horror']
1993,"['fantasy', 'action', 'animation']"
1994,"['drama', 'romance', 'thriller']"
1995,"['drama', 'history', 'crime']"
1996,['documentation']
1997,"['fantasy', 'european']"
1998,"['fantasy', 'action', 'animation']"
1999,"['action', 'comedy']"
2000,['comedy']
2001,['comedy']
2002,['crime']
2003,"['thriller', 'crime', 'drama', 'history']"
2004,['horror']
2005,"['drama', 'action', 'comedy']"
2006,"['romance', 'action', 'drama']"
2007,"['comedy', 'crime']"
2008,"['horror', 'thriller', 'european']"
2009,"['drama', 'european']"
2010,"['documentation', 'comedy']"
2011,['horror']
2012,['drama']
2013,['comedy']
2014,"['drama', 'family']"
2015,"['drama', 'european']"
2016,"['action', 'animation', 'scifi']"
2017,"['thriller', 'action']"
2018,['drama']
2019,"['thriller', 'crime', 'action']"
2020,"['crime', 'drama', 'romance', 'comedy']"
2021,"['action', 'comedy']"
2022,"['horror', 'fantasy', 'scifi']"
2023,"['romance', 'comedy']"
2024,"['drama', 'music']"
2025,"['comedy', 'drama', 'romance']"
2026,"['drama', 'history']"
2027,['horror']
2028,"['thriller', 'crime', 'drama']"
2029,"['family', 'fantasy', 'drama', 'comedy']"
2030,"['fantasy', 'family']"
2031,"['drama', 'music', 'romance']"
2032,"['animation', 'action', 'fantasy']"
2033,"['romance', 'comedy']"
2034,"['documentation', 'thriller']"
2035,['horror']
2036,"['thriller', 'war', 'drama']"
2037,"['drama', 'history']"
2038,"['crime', 'comedy', 'action', 'thriller', 'drama', 'european']"
2039,['comedy']
2040,"['thriller', 'crime', 'drama', 'romance']"
2041,['drama']
2042,"['action', 'crime', 'drama']"
2043,"['thriller', 'romance', 'war', 'drama']"
2044,"['animation', 'comedy', 'family', 'fantasy']"
2045,"['thriller', 'drama', 'romance']"
2046,['action']
2047,['comedy']
2048,"['drama', 'action', 'romance']"
2049,['comedy']
2050,"['romance', 'drama', 'family']"
2051,"['thriller', 'action']"
2052,"['romance', 'comedy', 'drama']"
2053,"['drama', 'comedy']"
2054,"['action', 'crime', 'drama', 'thriller', 'european']"
2055,"['drama', 'history', 'european']"
2056,"['drama', 'history']"
2057,"['music', 'drama', 'romance']"
2058,[]
2059,['comedy']
2060,"['thriller', 'horror']"
2061,['drama']
2062,['horror']
2063,['drama']
2064,"['drama', 'romance', 'history']"
2065,['scifi']
2066,['comedy']
2067,"['european', 'documentation', 'history', 'drama']"
2068,"['action', 'comedy']"
2069,"['thriller', 'crime', 'romance', 'action', 'drama']"
2070,['comedy']
2071,"['fantasy', 'european']"
2072,"['action', 'comedy']"
2073,"['war', 'action', 'thriller', 'european']"
2074,['action']
2075,['comedy']
2076,"['crime', 'thriller', 'action']"
2077,"['thriller', 'drama', 'action', 'crime', 'european']"
2078,['drama']
2079,"['action', 'thriller']"
2080,"['romance', 'drama']"
2081,"['drama', 'history', 'war']"
2082,"['fantasy', 'action', 'comedy', 'romance']"
2083,['horror']
2084,"['crime', 'drama', 'european']"
2085,['documentation']
2086,['scifi']
2087,['action']
2088,[]
2089,"['documentation', 'european']"
2090,"['horror', 'european']"
2091,"['drama', 'history']"
2092,"['comedy', 'drama']"
2093,['action']
2094,"['scifi', 'action', 'animation']"
2095,['animation']
2096,['drama']
2097,"['war', 'drama']"
2098,"['comedy', 'crime']"
2099,['drama']
2100,"['action', 'thriller', 'scifi']"
2101,"['drama', 'action', 'crime']"
2102,"['drama', 'comedy', 'european']"
2103,"['action', 'european']"
2104,"['action', 'war', 'european']"
2105,"['scifi', 'drama', 'fantasy']"
2106,"['romance', 'thriller', 'action', 'drama']"
2107,['documentation']
2108,['comedy']
2109,"['drama', 'crime', 'thriller']"
2110,"['thriller', 'drama']"
2111,['scifi']
2112,['family']
2113,"['drama', 'family']"
2114,"['thriller', 'crime', 'drama']"
2115,"['thriller', 'crime', 'drama']"
2116,['comedy']
2117,"['comedy', 'european']"
2118,['drama']
2119,"['action', 'scifi']"
2120,"['comedy', 'documentation']"
2121,"['drama', 'romance', 'history']"
2122,['drama']
2123,['thriller']
2124,['comedy']
2125,"['drama', 'romance']"
2126,['drama']
2127,['thriller']
2128,"['thriller', 'action', 'drama']"
2129,['thriller']
2130,['crime']
2131,"['action', 'drama']"
2132,"['drama', 'family']"
2133,"['action', 'comedy']"
2134,['drama']
2135,['fantasy']
2136,['drama']
2137,"['romance', 'drama', 'family']"
2138,['drama']
2139,"['crime', 'drama']"
2140,['comedy']
2141,['drama']
2142,[]
2143,"['comedy', 'drama', 'family', 'action']"
2144,"['romance', 'drama']"
2145,"['drama', 'history', 'european']"
2146,['drama']
2147,['documentation']
2148,"['crime', 'drama', 'romance', 'action']"
2149,"['thriller', 'action']"
2150,"['drama', 'war']"
2151,['thriller']
2152,"['thriller', 'crime', 'drama', 'action']"
2153,"['romance', 'drama']"
2154,"['comedy', 'drama']"
2155,"['action', 'comedy']"
2156,"['romance', 'fantasy']"
2157,['action']
2158,"['romance', 'comedy', 'drama', 'family', 'action']"
2159,['drama']
2160,"['comedy', 'documentation']"
2161,['comedy']
2162,['thriller']
2163,"['drama', 'action']"
2164,"['romance', 'action', 'drama']"
2165,"['drama', 'romance']"
2166,['drama']
2167,['drama']
2168,['comedy']
2169,['comedy']
2170,"['comedy', 'romance']"
2171,"['drama', 'action']"
2172,['drama']
2173,"['drama', 'action']"
2174,"['action', 'crime']"
2175,"['family', 'action', 'drama']"
2176,['comedy']
2177,"['drama', 'family', 'romance']"
2178,"['family', 'drama']"
2179,"['comedy', 'romance']"
2180,"['drama', 'european']"
2181,['drama']
2182,[]
2183,"['drama', 'crime']"
2184,['comedy']
2185,"['crime', 'drama']"
2186,[]
2187,['drama']
2188,"['drama', 'thriller', 'romance', 'action']"
2189,['drama']
2190,['drama']
2191,"['comedy', 'drama']"
2192,"['crime', 'drama']"
2193,"['comedy', 'action']"
2194,['romance']
2195,"['comedy', 'drama', 'thriller', 'action']"
2196,['comedy']
2197,['drama']
2198,['comedy']
2199,"['action', 'comedy', 'drama', 'music']"
2200,['drama']
2201,"['thriller', 'action']"
2202,[]
2203,['comedy']
2204,"['drama', 'fantasy', 'family']"
2205,['drama']
2206,['drama']
2207,['action']
2208,"['thriller', 'family', 'fantasy']"
2209,['drama']
2210,"['fantasy', 'family']"
2211,['comedy']
2212,['drama']
2213,['comedy']
2214,['drama']
2215,"['drama', 'comedy', 'sport', 'family']"
2216,['comedy']
2217,['reality']
2218,"['thriller', 'fantasy', 'scifi', 'action', 'european']"
2219,"['scifi', 'animation', 'comedy', 'family', 'fantasy']"
2220,"['drama', 'romance']"
2221,"['thriller', 'action', 'crime']"
2222,"['scifi', 'drama', 'fantasy', 'romance', 'action']"
2223,"['western', 'romance', 'action', 'drama', 'history']"
2224,"['scifi', 'action', 'comedy', 'fantasy', 'animation', 'family']"
2225,"['drama', 'thriller', 'documentation', 'action', 'fantasy', 'horror', 'european']"
2226,"['comedy', 'crime', 'music']"
2227,"['thriller', 'action', 'comedy', 'crime', 'romance']"
2228,"['thriller', 'crime', 'drama']"
2229,"['thriller', 'drama']"
2230,"['thriller', 'crime', 'drama']"
2231,"['thriller', 'scifi', 'action']"
2232,"['scifi', 'action']"
2233,"['scifi', 'action', 'drama']"
2234,"['fantasy', 'thriller', 'horror']"
2235,"['drama', 'romance']"
2236,"['thriller', 'drama', 'scifi', 'european']"
2237,"['drama', 'history', 'war']"
2238,"['reality', 'comedy', 'animation', 'documentation', 'drama', 'history']"
2239,"['comedy', 'drama', 'romance']"
2240,"['drama', 'action', 'thriller']"
2241,"['action', 'thriller', 'fantasy', 'music', 'scifi', 'family', 'comedy', 'animation']"
2242,"['thriller', 'action', 'crime']"
2243,"['scifi', 'comedy']"
2244,"['comedy', 'romance']"
2245,"['romance', 'drama']"
2246,"['western', 'drama']"
2247,"['thriller', 'drama', 'crime', 'romance']"
2248,"['drama', 'romance', 'crime', 'thriller']"
2249,"['comedy', 'history', 'romance', 'drama']"
2250,"['comedy', 'family', 'animation']"
2251,"['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family']"
2252,"['thriller', 'romance', 'crime', 'drama']"
2253,['documentation']
2254,['drama']
2255,"['comedy', 'drama', 'fantasy', 'romance']"
2256,"['drama', 'scifi', 'fantasy']"
2257,['comedy']
2258,"['comedy', 'romance', 'drama']"
2259,"['action', 'thriller']"
2260,"['fantasy', 'action', 'comedy', 'scifi']"
2261,"['scifi', 'comedy', 'fantasy', 'music']"
2262,"['comedy', 'fantasy', 'scifi', 'animation', 'drama', 'music', 'family']"
2263,"['scifi', 'animation', 'thriller', 'comedy', 'horror']"
2264,"['fantasy', 'european', 'drama', 'romance', 'music']"
2265,"['action', 'family', 'animation', 'fantasy', 'comedy']"
2266,"['comedy', 'crime']"
2267,"['scifi', 'fantasy', 'thriller', 'action', 'drama']"
2268,"['thriller', 'european', 'crime']"
2269,"['action', 'western', 'comedy']"
2270,"['drama', 'european']"
2271,"['scifi', 'thriller', 'action', 'horror']"
2272,"['thriller', 'war', 'action', 'drama']"
2273,"['scifi', 'european', 'drama', 'fantasy']"
2274,"['drama', 'music', 'european']"
2275,"['scifi', 'fantasy', 'action', 'family', 'comedy']"
2276,"['comedy', 'drama', 'crime', 'thriller', 'european']"
2277,"['scifi', 'fantasy', 'animation', 'action', 'european']"
2278,"['romance', 'thriller', 'drama', 'european']"
2279,"['comedy', 'romance']"
2280,"['drama', 'thriller', 'crime']"
2281,['family']
2282,"['romance', 'thriller', 'scifi', 'action']"
2283,"['comedy', 'drama', 'history']"
2284,"['thriller', 'drama', 'action', 'crime']"
2285,"['thriller', 'action', 'crime', 'drama']"
2286,"['thriller', 'crime', 'drama']"
2287,"['horror', 'thriller', 'fantasy']"
2288,"['documentation', 'comedy']"
2289,"['drama', 'action', 'history']"
2290,"['scifi', 'fantasy', 'horror', 'animation', 'comedy']"
2291,"['thriller', 'documentation', 'history', 'war']"
2292,['drama']
2293,"['drama', 'european']"
2294,"['drama', 'comedy', 'crime']"
2295,"['action', 'thriller', 'crime']"
2296,"['family', 'fantasy', 'action', 'drama']"
2297,"['action', 'animation', 'family', 'comedy', 'crime', 'european']"
2298,"['thriller', 'comedy', 'crime']"
2299,"['thriller', 'horror', 'fantasy']"
2300,"['fantasy', 'scifi', 'animation', 'action', 'family']"
2301,"['romance', 'comedy']"
2302,"['thriller', 'crime', 'drama']"
2303,"['drama', 'comedy']"
2304,"['fantasy', 'horror', 'drama']"
2305,"['comedy', 'european']"
2306,"['comedy', 'family', 'animation']"
2307,"['thriller', 'european', 'crime', 'drama']"
2308,['comedy']
2309,"['thriller', 'horror', 'crime', 'drama']"
2310,"['scifi', 'action', 'european']"
2311,"['fantasy', 'comedy', 'family', 'music', 'animation']"
2312,"['drama', 'sport']"
2313,"['horror', 'thriller']"
2314,['comedy']
2315,"['history', 'war', 'drama']"
2316,"['romance', 'drama']"
2317,['drama']
2318,"['documentation', 'thriller', 'history', 'european']"
2319,"['family', 'fantasy', 'animation', 'comedy', 'drama']"
2320,"['comedy', 'fantasy', 'horror', 'romance']"
2321,"['animation', 'action', 'fantasy', 'scifi']"
2322,"['animation', 'family', 'comedy', 'music']"
2323,"['drama', 'comedy', 'family']"
2324,['comedy']
2325,"['comedy', 'drama', 'family']"
2326,"['drama', 'comedy', 'sport']"
2327,"['thriller', 'crime', 'drama', 'action']"
2328,"['crime', 'comedy']"
2329,"['drama', 'romance']"
2330,"['comedy', 'european', 'romance', 'sport', 'drama']"
2331,"['horror', 'scifi', 'drama', 'action', 'crime', 'thriller']"
2332,"['drama', 'thriller', 'european']"
2333,"['drama', 'thriller', 'crime', 'european']"
2334,"['drama', 'thriller']"
2335,"['horror', 'scifi', 'thriller', 'action']"
2336,"['animation', 'drama', 'history']"
2337,"['action', 'family']"
2338,"['romance', 'comedy']"
2339,"['drama', 'romance']"
2340,"['comedy', 'action', 'fantasy', 'scifi']"
2341,"['drama', 'comedy', 'action', 'animation', 'romance']"
2342,"['romance', 'drama', 'european']"
2343,"['thriller', 'fantasy', 'action', 'drama', 'scifi']"
2344,"['animation', 'comedy', 'family', 'fantasy', 'scifi']"
2345,"['scifi', 'horror', 'thriller', 'drama']"
2346,"['drama', 'comedy', 'romance', 'music', 'european']"
2347,"['action', 'thriller', 'drama', 'crime']"
2348,"['action', 'animation', 'comedy', 'family']"
2349,"['thriller', 'drama', 'music', 'crime']"
2350,"['thriller', 'crime', 'comedy']"
2351,"['fantasy', 'comedy', 'family']"
2352,"['thriller', 'romance', 'drama']"
2353,"['drama', 'history', 'european']"
2354,"['drama', 'action', 'sport']"
2355,['reality']
2356,"['western', 'action']"
2357,"['comedy', 'drama']"
2358,"['fantasy', 'european', 'family', 'animation']"
2359,"['comedy', 'crime']"
2360,"['horror', 'fantasy']"
2361,"['drama', 'crime', 'thriller']"
2362,"['action', 'drama']"
2363,"['comedy', 'drama', 'romance']"
2364,"['action', 'drama', 'romance', 'european']"
2365,"['animation', 'comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']"
2366,['drama']
2367,"['romance', 'drama']"
2368,['family']
2369,"['comedy', 'romance', 'drama']"
2370,"['animation', 'comedy', 'family', 'fantasy']"
2371,"['thriller', 'comedy', 'scifi', 'european']"
2372,"['thriller', 'drama']"
2373,"['horror', 'fantasy', 'scifi', 'thriller', 'action', 'drama']"
2374,"['comedy', 'family']"
2375,"['horror', 'thriller', 'drama']"
2376,"['thriller', 'action']"
2377,"['drama', 'fantasy', 'family']"
2378,"['thriller', 'drama']"
2379,['comedy']
2380,"['documentation', 'thriller', 'crime', 'drama', 'history']"
2381,"['drama', 'comedy', 'music']"
2382,"['romance', 'drama', 'comedy', 'european']"
2383,['drama']
2384,"['drama', 'comedy', 'romance']"
2385,"['drama', 'romance', 'comedy']"
2386,"['comedy', 'romance', 'drama']"
2387,['action']
2388,"['drama', 'romance']"
2389,"['thriller', 'drama', 'action', 'crime']"
2390,"['comedy', 'thriller']"
2391,"['romance', 'comedy', 'crime']"
2392,"['scifi', 'action', 'animation', 'comedy', 'fantasy', 'romance']"
2393,"['drama', 'history', 'war']"
2394,"['romance', 'comedy', 'drama', 'european']"
2395,['documentation']
2396,"['documentation', 'comedy', 'music']"
2397,['animation']
2398,"['horror', 'thriller', 'scifi']"
2399,"['drama', 'thriller', 'action']"
2400,"['romance', 'comedy', 'drama']"
2401,"['crime', 'thriller', 'romance']"
2402,"['drama', 'family']"
2403,"['comedy', 'documentation']"
2404,"['drama', 'animation', 'family', 'fantasy']"
2405,['comedy']
2406,"['drama', 'comedy']"
2407,"['thriller', 'drama']"
2408,"['fantasy', 'animation', 'family']"
2409,"['comedy', 'romance', 'action', 'drama', 'history']"
2410,['comedy']
2411,"['action', 'drama']"
2412,"['thriller', 'drama', 'crime']"
2413,['thriller']
2414,"['romance', 'drama', 'comedy']"
2415,"['action', 'scifi', 'western', 'family', 'fantasy']"
2416,"['fantasy', 'family']"
2417,"['fantasy', 'comedy']"
2418,"['drama', 'comedy', 'family']"
2419,['family']
2420,['drama']
2421,"['thriller', 'drama']"
2422,"['drama', 'romance', 'european']"
2423,"['comedy', 'crime', 'drama', 'fantasy', 'scifi', 'thriller']"
2424,"['drama', 'family', 'comedy']"
2425,"['animation', 'action', 'comedy', 'family', 'scifi']"
2426,"['drama', 'music']"
2427,"['horror', 'scifi']"
2428,"['thriller', 'crime', 'action', 'drama']"
2429,"['thriller', 'drama', 'european']"
2430,"['comedy', 'drama', 'romance', 'european']"
2431,"['drama', 'european']"
2432,"['drama', 'crime', 'music']"
2433,['documentation']
2434,['drama']
2435,"['drama', 'romance', 'comedy']"
2436,"['comedy', 'drama']"
2437,['comedy']
2438,"['romance', 'comedy', 'drama']"
2439,"['action', 'history']"
2440,['drama']
2441,['documentation']
2442,"['drama', 'european']"
2443,"['thriller', 'drama', 'crime']"
2444,"['family', 'action', 'comedy']"
2445,['drama']
2446,['comedy']
2447,"['thriller', 'romance', 'crime', 'drama']"
2448,"['action', 'war']"
2449,['action']
2450,['drama']
2451,"['drama', 'comedy']"
2452,"['crime', 'action']"
2453,['documentation']
2454,"['western', 'horror', 'romance']"
2455,"['music', 'documentation']"
2456,"['fantasy', 'horror', 'scifi', 'documentation', 'action']"
2457,"['comedy', 'romance', 'drama']"
2458,"['romance', 'crime', 'drama']"
2459,"['horror', 'drama']"
2460,"['thriller', 'drama']"
2461,"['history', 'documentation']"
2462,"['scifi', 'action']"
2463,"['thriller', 'action']"
2464,"['horror', 'thriller', 'scifi', 'action', 'fantasy']"
2465,"['drama', 'horror', 'thriller', 'history']"
2466,['horror']
2467,"['horror', 'european', 'thriller']"
2468,['comedy']
2469,"['thriller', 'crime']"
2470,"['comedy', 'thriller', 'action', 'crime']"
2471,['action']
2472,"['comedy', 'family', 'romance']"
2473,"['drama', 'romance']"
2474,['comedy']
2475,[]
2476,"['romance', 'drama']"
2477,"['scifi', 'music', 'comedy']"
2478,['drama']
2479,"['action', 'thriller', 'comedy']"
2480,"['comedy', 'documentation']"
2481,['drama']
2482,"['romance', 'drama', 'comedy']"
2483,['drama']
2484,"['action', 'scifi']"
2485,['horror']
2486,['fantasy']
2487,"['family', 'music', 'comedy']"
2488,['drama']
2489,"['drama', 'thriller']"
2490,"['crime', 'documentation', 'drama']"
2491,"['drama', 'crime']"
2492,"['drama', 'romance']"
2493,"['fantasy', 'family', 'animation', 'european']"
2494,"['thriller', 'action', 'drama']"
2495,"['romance', 'comedy']"
2496,"['thriller', 'horror']"
2497,"['animation', 'family']"
2498,"['drama', 'family', 'fantasy']"
2499,"['romance', 'thriller', 'drama']"
2500,['drama']
2501,['drama']
2502,['action']
2503,"['comedy', 'horror', 'scifi']"
2504,"['thriller', 'comedy', 'crime']"
2505,"['thriller', 'crime', 'drama']"
2506,"['comedy', 'action', 'crime', 'thriller']"
2507,"['action', 'scifi', 'thriller', 'european']"
2508,"['scifi', 'thriller', 'drama']"
2509,['thriller']
2510,['drama']
2511,"['drama', 'documentation']"
2512,"['drama', 'war', 'european']"
2513,"['romance', 'drama', 'comedy']"
2514,"['romance', 'action', 'comedy', 'drama']"
2515,"['comedy', 'documentation']"
2516,"['fantasy', 'drama', 'music', 'romance', 'comedy', 'european']"
2517,"['comedy', 'drama', 'romance']"
2518,['drama']
2519,"['romance', 'crime', 'comedy']"
2520,"['thriller', 'action']"
2521,"['romance', 'drama', 'comedy']"
2522,"['drama', 'comedy']"
2523,"['drama', 'fantasy', 'scifi', 'action']"
2524,"['comedy', 'drama', 'family', 'fantasy', 'romance']"
2525,"['drama', 'crime']"
2526,"['thriller', 'action', 'crime']"
2527,['drama']
2528,"['drama', 'comedy', 'romance']"
2529,['drama']
2530,['drama']
2531,"['documentation', 'european']"
2532,['horror']
2533,"['drama', 'scifi']"
2534,"['thriller', 'european', 'crime']"
2535,"['comedy', 'drama', 'romance']"
2536,['drama']
2537,"['action', 'european', 'crime', 'drama', 'comedy']"
2538,['scifi']
2539,"['drama', 'crime']"
2540,"['drama', 'music', 'comedy']"
2541,"['western', 'drama']"
2542,"['drama', 'romance']"
2543,['drama']
2544,['comedy']
2545,"['romance', 'drama']"
2546,['drama']
2547,"['action', 'crime']"
2548,"['fantasy', 'scifi']"
2549,['drama']
2550,"['drama', 'romance', 'european']"
2551,"['drama', 'romance']"
2552,"['comedy', 'romance', 'action']"
2553,"['crime', 'drama']"
2554,"['thriller', 'horror', 'comedy']"
2555,['documentation']
2556,"['horror', 'comedy', 'scifi']"
2557,"['animation', 'fantasy']"
2558,"['drama', 'european', 'crime']"
2559,"['drama', 'romance']"
2560,"['drama', 'western', 'action']"
2561,['horror']
2562,"['western', 'drama']"
2563,['action']
2564,"['thriller', 'crime', 'drama']"
2565,['horror']
2566,['drama']
2567,"['drama', 'comedy', 'romance']"
2568,"['comedy', 'drama', 'european']"
2569,"['thriller', 'drama']"
2570,"['thriller', 'action']"
2571,['drama']
